CaseA,0.0005,0.00005,3.6,2369.98584,3446.60596,3575.01855,3592.64551,2780.86572,2290.99829,1741.09351,1581.99792,1420.94458,1149.4458,1175.7771,1074.06299,1016.60956,995.775696,881.430481,867.597778,669.745178,566.478027,560.2276,446.556915,420.148468,331.393585,270.630035,237.078552,170.878601,126.583092,94.1066284,114.020554,76.7548294,41.8069,43.5468903,26.1922054,35.1182785,47.5906792,24.8126431,3.58447909,23.5031395,16.1676006,12.5402336,16.2306862,-7.28973198,16.6466827,14.9782438,3062.73511,4808.63184,4553.35107,3563.18848,3228.81079,2505.00732,2172.90649,1825.68359,1538.79846,1407.78259,1132.81116,1144.43066,1173.37976,1025.07947,871.699707,912.079834,830.559082,685.849915,515.202026,439.07077,415.481018,360.787994,298.385468,219.138885,180.576172,191.768646,134.5457,106.418831,100.364952,100.46344,52.908905,61.3141098,42.9083214,10.7966461,46.1568718,32.7811317,24.9216652,10.9365158,38.0239868,16.4180889,16.6184578,-8.46522045,-8.57926846
CaseA,0.0005,0.00005,4.9,1174.9519,1235.21289,1431.12793,1138.11731,1047.98816,857.191833,645.302368,671.662659,569.186951,459.055542,425.991608,363.373993,388.322906,374.95575,304.655609,304.834503,253.662476,227.029846,223.866913,165.177094,104.351486,134.315659,109.184608,102.902756,74.2631378,59.5931396,63.7314148,49.1587906,57.7456207,17.511507,26.2250271,22.8705158,5.28427935,19.4669132,17.7913399,5.39650917,23.6022491,10.779562,16.120573,21.6026649,3.64027452,11.0853062,-3.75410962,867.269653,1494.12781,1498.38916,1259.27747,995.773621,908.387085,840.221069,670.914124,514.212769,448.108643,400.714081,364.243927,380.28183,375.041351,310.471161,337.44635,281.389587,214.70903,172.231049,124.428459,159.568787,101.535606,90.381218,76.0923309,62.4794731,93.4247055,21.5994339,37.441967,10.624033,18.5213299,39.5513535,0,16.019701,29.5243778,16.2292747,-13.6698437,-19.3402157,-21.9354706,-2.74044943,-13.7022486,11.0823803,-16.8621635,2.85469604
CaseA,0.0005,0.00005,1,248902.109,325376.844,334755.875,302595.469,256052.906,206466.063,163376.016,132570.938,112666.93,97846.7188,86510.2578,79253.3594,74312.7891,68947.5313,63822.1016,56945.7266,50023.8945,43936.5039,38133.793,32527.1699,27196.4902,22832.4102,19053.6914,15612.1563,12819.3828,10641.542,8818.4082,7177.3418,6149.74609,4967.86865,4025.70752,3362.75757,2909.51563,2281.24756,1897.91699,1537.43079,1322.34216,1044.86377,887.225464,671.80542,555.469238,446.096222,408.157104,259060.219,337541.844,345303.531,311017.281,261902.75,209463.594,165200.188,134005.141,111573.609,97618.6094,86157.6641,79195.2422,73827.3672,68604.8516,61832.6484,56956.8594,50555.543,43577.0039,36738.1484,31653.8027,26248.3633,21940.7793,18514.7344,15564.3193,12656.7334,10309.7256,8634.41406,7039.32324,5694.21777,4868.18164,3827.93872,3131.11426,2470.82422,2239.00024,1708.89209,1432.8429,1244.9115,998.540405,764.894409,665.676392,490.749847,509.98761,389.587402
CaseA,0.0005,0.00005,2.3,31801.666,40480.0391,41792.668,38769.4023,30982.7344,25998.4551,20570.2285,16109.0596,13898.1152,12169.6035,10892.5352,10187.5,9802.16895,8644.7002,8069.57422,7269.98242,6602.20068,5656.58691,4881.58984,4232.67334,3453.38208,2824.12402,2394.10034,2035.84595,1644.40051,1469.4386,1143.83167,866.552124,812.446289,647.989624,468.163666,473.938385,354.628235,309.459198,250.085968,157.380096,184.493103,112.882614,85.7970276,89.9484177,81.7242813,38.7373199,73.016983,35582.9063,44128.0586,44986.0469,41107.9297,34383.8047,27709.4551,21225.291,18012.7441,15011.9932,13065.6123,11663.3916,10387.4541,10152.4102,9421.64551,8770.13867,7848.33447,6769.42578,6106.74414,5258.04395,4515.31152,3489.1709,3024.29028,2513.93677,1976.98926,1699.38586,1352.62048,1157.88098,946.117737,764.7005,636.373718,517.491394,493.420288,395.238373,237.56456,172.536255,231.755783,160.10675,137.039474,114.537636,114.628288,115.884415,89.8493271,79.8337708
CaseA,0.0005,0.00005,3.6,2552.33057,3803.56274,4018.12695,3577.1189,2964.35352,2233.19849,1982.46191,1691.24634,1527.35168,1138.80725,1118.24036,1106.61572,1043.00171,983.48175,926.08252,838.263062,753.964172,644.608704,570.702515,447.852997,369.084991,315.842682,262.809784,212.536835,146.026077,120.820045,152.79985,101.700462,92.6383514,50.5369835,61.1703377,40.3209267,45.7283669,17.6834126,28.480648,26.9781857,14.5092573,19.8289928,19.7659397,3.6118598,12.7273064,27.696928,-5.61684132,2776.68872,4582.5874,3917.73218,3830.24414,3049.14233,2843.04688,2406.22021,1841.59045,1482.00549,1376.5697,1278.71436,918.292908,1029.36401,1049.03491,960.484375,894.56958,702.601501,676.463562,458.731445,465.859619,489.944458,369.0224,266.503693,268.523407,205.266525,216.782715,94.3884811,90.6403275,106.906189,63.8002319,55.6161575,47.8359032,50.8108444,34.8777161,51.2056503,30.0736542,24.8258266,51.9224892,54.4513283,-8.19144154,44.2274551,11.2233362,33.9753685
CaseA,0.0005,0.00005,4.9,632.19458,1038.72803,1202.33582,1094.16235,1148.55103,683.951538,621.26947,612.568054,504.150391,508.115082,403.40387,542.222961,395.200226,353.396637,324.981628,350.215271,256.541168,254.025864,191.18541,201.306168,145.752472,129.211746,159.670898,100.944214,87.1584702,68.4862366,58.4705925,36.7772064,10.4327517,52.0870018,33.0461159,13.9632101,17.5568008,14.1364927,7.11443472,14.4015226,0,16.2259102,17.9878998,-7.22449923,32.7475471,9.24989796,1.87338471,748.436035,1879.07947,1620.18298,1166.2146,1119.13037,1019.77686,778.305908,603.437744,576.171326,431.413666,396.632294,488.856598,381.433807,442.347778,352.892548,314.703064,264.654938,268.457336,205.811523,212.193588,152.580948,125.206726,112.759735,62.8403244,73.1591415,71.2885971,56.6309128,13.3469076,21.2988377,50.4501953,40.032959,37.4180679,-8.05088902,13.4511528,16.2236595,29.9698658,32.9957886,46.3500481,21.8375359,-5.49950027,0,-11.2362623,0
CaseA,0.0005,0.00005,1,250930.516,326024.875,334933.906,302358.375,257763.719,206672.281,163833.016,133002.031,111404.234,97464.9375,87620.9766,78556.1328,74475.4531,69833.6328,63229.9258,57072.4688,50870.5664,44799.4961,37923.9531,31765.2617,26855.9121,22687.418,18657.1191,16003.5127,13339.4502,10581.3672,9011.23047,7293.19824,6141.31006,5252.98193,4128.58105,3340.55786,2703.74609,2452.20337,1863.53882,1495.03943,1329.92773,1007.71228,849.987732,766.175903,545.675232,422.873749,453.966827,255746.188,331455.188,340139.625,311047.75,261996.109,209759.719,166182.406,135257.922,112429.148,99151.8906,87861.6172,79310.1719,73419.4609,68844.8516,62761.7773,56500.5859,49870.8789,43680.7734,36928.418,32454.8301,26106.7422,22586.1367,18236.7949,14680.8213,12849.8857,10524.9688,8761.94824,6745.97363,5726.41992,4860.68994,3828.23267,3181.81934,2670.66675,2072.64746,1745.46643,1387.9585,1280.40295,985.04425,793.779602,661.3125,568.103088,401.104706,420.18985
CaseA,0.0005,0.00005,2.3,31256.7871,40233.6523,41257.418,38005.582,31234.1641,25453.1875,19904.1113,16929.6699,14662.0947,12379.7949,10955.6484,10160.8271,9666.81152,8596.31641,8077.9082,7297.25586,6441.83936,5713.54199,5023.71338,4370.5752,3595.57324,2987.89844,2617.24341,1900.61572,1763.4895,1264.41809,1186.99182,982.805786,811.615723,675.353516,462.311676,419.008057,348.299744,302.805756,252.545517,164.104218,160.661179,125.177368,105.365883,98.6817169,65.4196777,55.416111,72.8590088,34736.3047,43970.3438,45412.3008,40631.6367,33657.9414,27287.5488,22182.3457,17639.2246,15431.0938,12478.3447,11673.4609,10633.3057,9722.24219,8999.88672,8472.49023,7726.87988,6599.18604,6032.58789,4990.18066,4450.39307,3826.43115,3017.81543,2415.00293,2119,1684.5824,1369.22473,1098.51074,954.370605,833.255493,636.951294,533.168335,447.724854,318.336304,339.467712,244.692139,120.597069,134.925095,136.618073,90.0319366,87.6950073,74.6057129,75.9444199,85.955574
CaseA,0.0005,0.00005,3.6,2730.61792,3563.73584,3964.15283,3576.10815,3082.64258,2274.13428,2037.5885,1822.94702,1360.23718,1177.76025,1052.12292,1114.89868,1027.47205,876.816833,900.48175,777.856689,787.741699,646.065674,522.232239,456.720947,387.036255,298.190186,301.395844,152.259995,168.99852,164.301636,126.11142,75.3258667,124.123756,74.8980103,47.0898895,45.5875206,10.6001205,37.2912788,8.92632675,3.60474014,19.9856167,10.7775345,10.739274,-18.0631828,16.4080639,-12.9843359,-13.1298628,2646.91968,4481.55225,4174.29053,3917.79175,3327.88721,2615.77661,1988.60229,1666.30066,1503.02136,1488.99329,1287.44458,1167.24426,1133.94751,1069.0835,990.754028,856.547058,827.316223,677.950562,533.629944,558.412109,334.414642,421.637207,275.596252,290.341217,149.729828,187.289597,114.069115,88.4436874,130.134399,50.0571518,74.0838318,53.0919571,42.7815094,61.6428642,86.6927948,16.4044418,38.6001434,35.63414,52.2218819,27.4900761,11.0917664,45.0887222,11.383317
CaseA,0.0005,0.00005,4.9,1033.77991,1262.42529,1490.58472,1280.33557,1012.20081,958.419312,705.205872,570.417419,585.998474,430.977722,476.854492,551.255737,402.14624,299.835571,374.801788,365.328888,282.081665,249.280533,245.129272,183.565109,139.926147,125.770432,95.7714691,74.525032,57.5291939,32.4060974,45.9802017,33.2025452,13.95543,38.2533226,43.5422478,12.2145462,15.8222761,14.0753479,0,-8.97056675,5.45678473,-3.59907484,-14.3528595,1.80782545,10.9334288,-1.84958267,0,983.367798,1174.64246,1420.08936,1310.35095,1079.32947,758.667664,775.838928,696.281677,645.570129,566.978943,476.676453,350.85083,366.501709,314.925934,362.284119,333.534424,258.366943,337.619354,195.296936,164.642532,127.511948,112.944267,118.794075,121.174736,53.9449158,66.3842239,48.6718216,40.159771,31.889267,29.2925701,21.2245598,45.2703629,42.7028389,18.8164082,27.0612774,19.1245346,24.9024391,49.4368057,27.2727757,-10.9981508,0,11.2860889,2.85777402
CaseA,0.0005,0.00005,1,275421.063,354448.438,364990.875,331082.188,276789.875,223561.453,178897.047,143331.938,124431.555,109143.289,97667.625,89000.6094,83869.6016,78253.0313,71839.9297,64625.7266,57148.6133,49917.1914,42788.3555,36286.5508,30067.4922,25233.0059,21154.6289,17549.7266,13856.5664,11744.126,9660.4502,8004.23486,6431.72412,5206.39893,4174.95117,3502.6499,2903.14722,2233.71484,1932.31018,1575.44177,1250.78589,1074.11389,870.156616,747.810242,569.779114,468.509705,399.984222,283532.594,361018.656,372414.156,332639.25,283975.188,226354.516,181529.734,145864.219,124626.477,107565.023,97691.5469,88965.75,82397.3984,76788.0234,70185.0781,64144.2891,55706.6523,49677.2109,42238.832,35930.6523,29864.0508,25437.8867,20672.8633,16967.0078,14098.166,11488.7285,9199.17285,7824.68457,6466.23291,5355.21387,4330.16357,3419.12012,2805.09741,2343.29956,1838.66003,1431.67297,1362.39124,1024.73914,910.947205,683.758057,598.16333,504.511932,347.14032
CaseA,0.0005,0.00005,2.3,23695.1758,31297.0352,32686.5313,28430.4648,24774.6328,19840.168,16560.8438,12641.5068,11279.998,9639.86621,8839.57813,8106.06299,7638.76953,7122.12939,6499.77979,5836.99316,5379.84863,4717.625,4029.46948,3405.23682,2820.84937,2289.84326,1893.94177,1708.58704,1294.42529,1042.39429,892.053406,725.082336,583.68103,438.342072,405.59021,321.63559,255.386734,230.33609,157.354721,107.070129,113.411491,117.794838,40.9424858,51.9074516,43.3047714,45.8680153,13.0344362,27273.668,34186.4883,35924.7813,31325.9473,27514.832,21413.2852,17403.3047,14223.373,12283.8545,10401.0928,9702.31738,9042.57715,8426.72266,7471.26611,6937.37842,6421.26172,5679.7085,5015.97803,4208.90186,3635.97241,2971.96631,2637.42725,1967.12354,1851.44653,1460.07715,1166.31909,977.890259,743.249268,612.98877,501.654327,445.050995,404.171783,299.648651,234.208054,199.157883,193.88797,96.7420578,71.2847748,128.404221,79.6536636,83.2427216,56.4021759,34.2800865
CaseA,0.0005,0.00005,3.6,2032.47913,2871.22461,2953.89697,3119.05786,2252.53638,2117.81421,1454.24609,1219.5459,1179.62329,1033.14319,1027.25476,1004.67841,881.175049,882.535583,778.941101,711.732239,587.247498,473.045502,434.222931,425.904724,286.979645,265.537811,217.466187,223.46106,147.906235,143.876785,105.503914,71.3043976,84.9399338,50.1259003,20.7387447,38.2730293,40.1882858,0,21.212986,19.6107197,23.3787327,24.9442673,-24.905611,-3.57420993,7.23998117,5.49612379,1.85465741,2038.02222,3675.91138,3761.72266,3295.2522,2817.21362,2073.96948,2044.49976,1381.83203,1326.33044,1049.0481,1074.21851,1039.18201,1080.50427,921.080566,887.771851,654.30127,636.419617,620.085144,450.227905,470.6138,378.535858,334.861969,291.704956,247.735764,136.116089,151.984497,131.105042,90.0689545,110.42308,120.094856,70.4099274,44.5412445,26.3192196,18.47756,55.8257675,56.3806686,27.0781765,18.8588982,18.8717995,32.5699501,24.6518517,8.29347229,39.2649345
CaseA,0.0005,0.00005,4.9,439.993439,773.66333,630.962952,774.742859,548.328369,466.290802,371.067902,341.059326,347.13797,399.632751,281.375244,247.982788,281.915222,287.743622,220.732834,203.67981,212.441513,212.166534,128.415024,142.283096,120.612686,76.5648651,41.3042221,42.6614037,87.7829666,28.5742779,52.7266998,26.0357037,39.6092911,24.0796413,20.6991615,17.2776413,29.5823593,6.99676275,21.1605148,39.1734657,34.1144676,12.4496193,23.0566883,-5.35960436,23.471117,5.48985243,5.55542755,566.181091,913.410645,558.32373,844.002991,619.53363,711.190308,309.411926,373.921692,433.840363,248.16925,318.039124,355.38858,304.208252,216.179947,195.211212,234.548981,192.75589,152.210693,117.009186,161.046005,83.7039261,126.337326,49.4368858,62.0961494,11.1169949,40.3843231,58.4685478,21.1321449,20.9770832,10.4910707,0,18.428297,-15.8616447,2.64834976,24.1038628,-10.8668795,24.7924576,5.448349,-21.7822075,13.6257906,-19.233633,0,5.67294979
CaseA,0.0005,0.00005,1,274403.875,357620.406,364954.063,330298.656,277256.125,223238.656,178158.672,144151.875,123908.977,109317.859,96489.9453,89136.8125,82412.2031,77630.4063,71625.8125,63905.6328,57547.7539,49872.2031,42238.5391,35700.2422,29936.1777,25434.043,20497.375,17305.4746,13927.0313,11488.3262,9849.65527,8086.16162,6543.22607,5218.17334,4349.80762,3495.90942,2829.21826,2358.80396,1867.46362,1648.78223,1339.01685,1150.15869,919.776123,676.5448,620.817261,477.548309,372.055939,285675.656,365607.406,372125.25,333188.875,283711.781,230474.047,180033.734,146582.281,124599.203,108635.641,96890.8203,88625.9922,83335.4531,77337.1406,70219.6719,63584.9453,56971.8594,49042.3203,42640.625,35481.832,30038.8887,24824.3223,20661.5039,16716.5664,13864.9023,11596.2236,9509.63672,7322.37256,6348.31934,5137.62061,4196.24609,3285.11499,2762.33301,2339.1582,1882.29077,1506.59875,1278.21509,1041.45996,736.965088,720.768982,612.70636,520.020142,377.152863
CaseA,0.0005,0.00005,2.3,24700.9023,30990.166,32149.2813,28523.3906,23828.5137,19785.0352,15407.2002,13483.9814,10902.834,10022.8838,9128.60742,8316.06934,7625.76367,7370.60303,6544.55078,5951.27344,5462.96875,4741.40771,4009.32446,3419.17334,2824.78857,2376.32202,2001.28186,1663.30322,1348.13733,1141.7384,853.572327,766.155334,591.002014,538.171936,409.111267,330.91864,241.187286,202.268204,166.372345,130.494705,138.676834,100.03241,87.3392563,71.6766663,63.2536659,45.9462509,27.9718895,25821.3613,34079.9102,36056.1055,32326.4629,28002.0508,21952.1484,17433.0137,14041.1592,11800.7461,10900.0186,9704.0625,8839.20898,7817.07959,7587.07959,7054.56885,6184.04199,5509.5166,4952.16602,4163.63916,3656.96484,2958.24805,2510.08203,1966.59692,1773.17395,1359.21753,1185.96472,851.202148,783.29187,665.953308,509.657074,468.938965,337.025787,298.965851,228.981003,204.056473,192.049988,128.720352,95.1746674,75.7289886,76.327774,46.8980865,70.0437851,39.6651688
CaseA,0.0005,0.00005,3.6,1782.78076,2654.08887,2707.09619,2748.60474,2380.74634,1940.20496,1427.32886,1360.521,1137.34241,1042.5321,1019.20868,941.385559,941.521729,780.231262,652.701416,767.211182,566.411804,489.090942,512.281067,366.530548,295.615448,252.146545,215.183395,198.703476,180.206192,125.235405,102.076752,48.8634262,98.9604874,20.7754402,24.2822666,40.0853195,29.7812634,8.77600574,19.4748363,25.0645351,-12.6258307,-26.7651539,-7.11229277,-5.36017418,1.80513453,-1.83682323,-20.4625416,2710.08154,3374.35278,3633.40454,3408.65356,2719.32397,1996.03076,1733.43286,1650.50916,1324.05908,1225.38855,1192.72449,1016.22766,844.872437,924.594666,859.517822,729.26825,713.202209,624.987976,571.341675,486.175568,351.620636,298.976013,188.253235,131.469177,149.977081,119.307426,101.255966,99.8414001,68.1108856,41.881485,49.9457779,36.8958435,42.2208138,37.0404205,82.4874039,5.38546038,35.5451431,-2.71325636,10.8093586,35.3271446,19.233633,25.0403004,19.6674004
